txn_id,timestamp,from_acct,to_acct,amount,anomaly_type,label
T5282,2024-07-01 11:05:00,A0443,A0221,636.79,normal,0
T24832,2024-07-01 11:11:00,A0288,A0332,9552.9,structuring,1
T10238,2024-07-01 11:41:00,A0029,A0431,1853.01,normal,0
T7710,2024-07-01 11:42:00,A0331,A0111,1581.82,normal,0
T21867,2024-07-01 11:50:00,A0328,A0328,5654.82,self_loop,1
T25382,2024-07-01 12:04:00,A0333,A0104,9349.49,structuring,1
T12458,2024-07-01 12:08:00,A0056,A0275,5482.13,normal,0
T8026,2024-07-01 12:12:00,A0324,A0348,3471.11,normal,0
T7186,2024-07-01 12:14:00,A0232,A0029,3725.74,normal,0
T8674,2024-07-01 12:16:00,A0322,A0365,1948.95,normal,0
T5446,2024-07-01 12:22:00,A0081,A0003,8224.83,normal,0
T15394,2024-07-01 12:25:00,A0308,A0484,4770.22,normal,0
T8713,2024-07-01 12:27:00,A0193,A0148,8335.08,normal,0
T21248,2024-07-01 12:37:00,A0217,A0217,7835.59,self_loop,1
T11787,2024-07-01 12:46:00,A0458,A0027,9962.2,normal,0
T10819,2024-07-01 12:46:00,A0462,A0389,4764.21,normal,0
T1422,2024-07-01 12:53:00,A0055,A0073,2896.38,normal,0
T13977,2024-07-01 12:54:00,A0391,A0062,5117.58,normal,0
T20249,2024-07-01 12:57:00,A0013,A0113,7006.12,circular_flow,1
T20247,2024-07-01 12:57:00,A0113,A0389,7206.12,circular_flow,1
T20248,2024-07-01 12:57:00,A0389,A0013,7106.12,circular_flow,1
T13890,2024-07-01 13:02:00,A0096,A0087,2010.23,normal,0
T14289,2024-07-01 13:13:00,A0017,A0025,7873.21,normal,0
T18012,2024-07-01 13:24:00,A0431,A0143,512.19,normal,0
T13978,2024-07-01 13:25:00,A0164,A0413,8803.03,normal,0
T21573,2024-07-01 13:30:00,A0391,A0391,3614.11,self_loop,1
T16585,2024-07-01 13:59:00,A0167,A0424,3752.97,normal,0
T11986,2024-07-01 13:59:00,A0136,A0488,6328.66,normal,0
T16355,2024-07-01 14:01:00,A0477,A0219,293.44,normal,0
T14157,2024-07-01 14:07:00,A0386,A0005,478.91,normal,0
T7045,2024-07-01 14:10:00,A0311,A0219,7724.23,normal,0
T5947,2024-07-01 14:18:00,A0234,A0029,9884.95,normal,0
T3134,2024-07-01 14:27:00,A0405,A0129,6083.61,normal,0
T18422,2024-07-01 15:00:00,A0463,A0347,3722.18,normal,0
T21187,2024-07-01 15:18:00,A0259,A0259,3604.88,self_loop,1
T25051,2024-07-01 15:18:00,A0259,A0231,9202.86,structuring,1
T4353,2024-07-01 15:31:00,A0350,A0243,9868.0,normal,0
T24964,2024-07-01 15:31:00,A0358,A0084,9819.18,structuring,1
T11791,2024-07-01 15:38:00,A0232,A0322,4038.83,normal,0
T6586,2024-07-01 16:13:00,A0144,A0349,4209.68,normal,0
T7126,2024-07-01 16:14:00,A0437,A0270,6806.26,normal,0
T7656,2024-07-01 16:17:00,A0362,A0154,9340.36,normal,0
T2949,2024-07-01 16:26:00,A0229,A0409,8441.44,normal,0
T7435,2024-07-01 16:32:00,A0128,A0252,5386.71,normal,0
T4809,2024-07-01 16:36:00,A0446,A0353,6028.4,normal,0
T10365,2024-07-01 16:38:00,A0135,A0038,7026.43,normal,0
T603,2024-07-01 16:40:00,A0029,A0086,2656.77,normal,0
T15192,2024-07-01 16:53:00,A0145,A0417,3874.16,normal,0
T15953,2024-07-01 16:55:00,A0129,A0220,4852.59,normal,0
T24808,2024-07-01 16:57:00,A0446,A0213,9296.56,structuring,1
T2387,2024-07-01 16:57:00,A0085,A0393,4769.44,normal,0
T3973,2024-07-01 16:59:00,A0469,A0191,7030.66,normal,0
T16459,2024-07-01 17:07:00,A0127,A0244,6412.18,normal,0
T3064,2024-07-01 17:08:00,A0401,A0270,2670.75,normal,0
T501,2024-07-01 17:11:00,A0465,A0235,1517.92,normal,0
T15549,2024-07-01 17:12:00,A0030,A0380,274.21,normal,0
T13815,2024-07-01 17:13:00,A0022,A0085,6231.49,normal,0
T7613,2024-07-01 17:17:00,A0049,A0204,5653.71,normal,0
T10595,2024-07-01 17:25:00,A0177,A0160,7208.87,normal,0
T14733,2024-07-01 17:28:00,A0451,A0490,7133.1,normal,0
T8864,2024-07-01 17:51:00,A0282,A0439,3660.72,normal,0
T17614,2024-07-01 17:59:00,A0285,A0148,3194.79,normal,0
T5022,2024-07-01 18:00:00,A0176,A0111,8758.4,normal,0
T6009,2024-07-01 18:10:00,A0397,A0001,5465.2,normal,0
T5056,2024-07-01 18:37:00,A0120,A0073,7085.83,normal,0
T17904,2024-07-01 19:11:00,A0324,A0305,1568.46,normal,0
T4912,2024-07-01 19:29:00,A0378,A0471,493.34,normal,0
T12278,2024-07-01 20:10:00,A0492,A0072,4792.24,normal,0
T18443,2024-07-01 20:42:00,A0059,A0013,8107.47,normal,0
T4829,2024-07-01 20:55:00,A0340,A0255,8539.67,normal,0
T23824,2024-07-02 00:11:00,A0143,A0310,1132.62,after_hours,1
T22712,2024-07-02 01:43:00,A0004,A0252,5740.54,after_hours,1
T22599,2024-07-02 02:18:00,A0120,A0289,7514.63,after_hours,1
T23880,2024-07-02 02:39:00,A0053,A0250,8452.89,after_hours,1
T23680,2024-07-02 03:10:00,A0280,A0071,2313.47,after_hours,1
T23481,2024-07-02 04:56:00,A0303,A0278,6167.33,after_hours,1
T22815,2024-07-02 05:20:00,A0016,A0035,3964.19,after_hours,1
T20145,2024-07-02 06:13:00,A0391,A0230,5786.59,circular_flow,1
T20146,2024-07-02 06:13:00,A0230,A0175,5686.59,circular_flow,1
T20147,2024-07-02 06:13:00,A0175,A0391,5586.59,circular_flow,1
T9748,2024-07-02 06:18:00,A0006,A0499,1667.67,normal,0
T7258,2024-07-02 06:29:00,A0305,A0172,8620.48,normal,0
T24444,2024-07-02 06:42:00,A0072,A0408,9980.45,structuring,1
T25487,2024-07-02 06:48:00,A0446,A0463,9442.77,structuring,1
T14429,2024-07-02 06:54:00,A0307,A0203,8060.69,normal,0
T24787,2024-07-02 07:01:00,A0175,A0204,9400.48,structuring,1
T17833,2024-07-02 07:15:00,A0477,A0403,4498.12,normal,0
T2933,2024-07-02 08:19:00,A0478,A0295,4128.05,normal,0
T8161,2024-07-02 08:24:00,A0129,A0013,6820.42,normal,0
T21266,2024-07-02 08:30:00,A0302,A0302,7638.73,self_loop,1
T605,2024-07-02 08:39:00,A0242,A0445,4868.52,normal,0
T5834,2024-07-02 09:09:00,A0115,A0203,3024.3,normal,0
T15471,2024-07-02 09:17:00,A0103,A0396,2957.87,normal,0
T2752,2024-07-02 09:19:00,A0100,A0159,4629.44,normal,0
T14364,2024-07-02 09:25:00,A0238,A0098,9483.36,normal,0
T21257,2024-07-02 09:26:00,A0120,A0120,8230.69,self_loop,1
T13617,2024-07-02 09:26:00,A0138,A0362,5255.72,normal,0
T9769,2024-07-02 09:41:00,A0474,A0043,5996.31,normal,0
T1929,2024-07-02 09:42:00,A0477,A0226,5890.42,normal,0
T5670,2024-07-02 09:44:00,A0081,A0484,6136.99,normal,0
T1579,2024-07-02 09:46:00,A0210,A0323,4552.56,normal,0
T13751,2024-07-02 09:50:00,A0173,A0381,8474.73,normal,0
T11273,2024-07-02 09:54:00,A0482,A0497,3447.52,normal,0
T14412,2024-07-02 09:56:00,A0199,A0058,418.29,normal,0
T10863,2024-07-02 10:11:00,A0455,A0151,2003.64,normal,0
T7405,2024-07-02 10:13:00,A0081,A0443,1522.14,normal,0
T7980,2024-07-02 10:13:00,A0272,A0118,8277.6,normal,0
T3212,2024-07-02 10:14:00,A0070,A0152,9095.05,normal,0
T24838,2024-07-02 10:34:00,A0175,A0295,9950.16,structuring,1
T6160,2024-07-02 10:38:00,A0275,A0082,9072.31,normal,0
T14844,2024-07-02 10:43:00,A0244,A0064,8749.3,normal,0
T13603,2024-07-02 11:11:00,A0100,A0164,1613.9,normal,0
T10660,2024-07-02 11:16:00,A0150,A0133,1174.03,normal,0
T21162,2024-07-02 11:20:00,A0080,A0080,5689.28,self_loop,1
T21088,2024-07-02 11:22:00,A0217,A0217,8136.26,self_loop,1
T25219,2024-07-02 11:23:00,A0378,A0407,9079.18,structuring,1
T5745,2024-07-02 11:25:00,A0219,A0007,5051.07,normal,0
T11052,2024-07-02 11:35:00,A0027,A0016,6770.2,normal,0
T14334,2024-07-02 11:41:00,A0482,A0051,3939.05,normal,0
T11938,2024-07-02 11:56:00,A0055,A0245,862.0,normal,0
T16455,2024-07-02 11:58:00,A0054,A0023,308.17,normal,0
T8636,2024-07-02 11:59:00,A0052,A0454,3890.27,normal,0
T9253,2024-07-02 12:23:00,A0204,A0292,4085.71,normal,0
T15230,2024-07-02 12:23:00,A0348,A0136,6324.49,normal,0
T2327,2024-07-02 12:26:00,A0458,A0421,5931.03,normal,0
T1008,2024-07-02 12:27:00,A0097,A0077,640.21,normal,0
T1896,2024-07-02 12:43:00,A0462,A0406,4936.51,normal,0
T8989,2024-07-02 13:11:00,A0116,A0496,7672.64,normal,0
T2548,2024-07-02 13:21:00,A0235,A0428,7540.81,normal,0
T2598,2024-07-02 13:28:00,A0138,A0358,9410.92,normal,0
T24524,2024-07-02 13:44:00,A0045,A0388,9034.07,structuring,1
T16879,2024-07-02 13:54:00,A0400,A0188,7824.9,normal,0
T4072,2024-07-02 13:55:00,A0059,A0386,4655.14,normal,0
T10050,2024-07-02 13:56:00,A0428,A0395,4794.58,normal,0
T9972,2024-07-02 14:25:00,A0155,A0069,8471.95,normal,0
T2873,2024-07-02 14:27:00,A0112,A0216,923.14,normal,0
T24208,2024-07-02 14:35:00,A0141,A0345,9987.12,structuring,1
T14878,2024-07-02 14:41:00,A0146,A0062,4181.31,normal,0
T14143,2024-07-02 14:46:00,A0062,A0272,208.99,normal,0
T8487,2024-07-02 15:03:00,A0222,A0204,4151.44,normal,0
T6622,2024-07-02 15:04:00,A0233,A0101,5484.52,normal,0
T3613,2024-07-02 15:16:00,A0320,A0103,9576.16,normal,0
T16640,2024-07-02 15:19:00,A0381,A0123,4871.68,normal,0
T14567,2024-07-02 15:21:00,A0331,A0250,2349.86,normal,0
T2282,2024-07-02 15:27:00,A0394,A0112,2614.87,normal,0
T9674,2024-07-02 15:27:00,A0320,A0442,5938.69,normal,0
T4085,2024-07-02 15:30:00,A0399,A0344,5940.64,normal,0
T18647,2024-07-02 15:40:00,A0076,A0216,8201.99,normal,0
T1743,2024-07-02 15:44:00,A0380,A0276,8738.89,normal,0
T9447,2024-07-02 15:55:00,A0014,A0480,8059.7,normal,0
T2771,2024-07-02 15:59:00,A0326,A0354,5002.4,normal,0
T18866,2024-07-02 16:28:00,A0427,A0500,1040.34,normal,0
T7299,2024-07-02 16:31:00,A0347,A0487,4324.59,normal,0
T13028,2024-07-02 16:44:00,A0109,A0384,9538.73,normal,0
T13607,2024-07-02 16:44:00,A0068,A0108,8102.11,normal,0
T638,2024-07-02 16:48:00,A0247,A0191,6244.61,normal,0
T10394,2024-07-02 16:54:00,A0268,A0418,4223.52,normal,0
T13592,2024-07-02 17:08:00,A0154,A0151,6953.31,normal,0
T25192,2024-07-02 17:09:00,A0175,A0025,9729.81,structuring,1
T12519,2024-07-02 17:14:00,A0304,A0170,7720.09,normal,0
T8974,2024-07-02 17:23:00,A0350,A0491,4382.25,normal,0
T8977,2024-07-02 17:23:00,A0184,A0081,8505.52,normal,0
T17361,2024-07-02 17:26:00,A0226,A0142,644.21,normal,0
T8347,2024-07-02 17:36:00,A0441,A0030,9062.54,normal,0
T1220,2024-07-02 17:51:00,A0094,A0258,9489.98,normal,0
T15360,2024-07-02 18:02:00,A0479,A0498,2889.32,normal,0
T20096,2024-07-02 18:22:00,A0126,A0302,5415.74,circular_flow,1
T20095,2024-07-02 18:22:00,A0141,A0126,5515.74,circular_flow,1
T20094,2024-07-02 18:22:00,A0302,A0141,5615.74,circular_flow,1
T496,2024-07-02 19:14:00,A0372,A0414,5634.41,normal,0
T22591,2024-07-03 00:54:00,A0280,A0120,6589.47,after_hours,1
T23509,2024-07-03 01:04:00,A0446,A0244,4271.68,after_hours,1
T23196,2024-07-03 03:05:00,A0309,A0295,3889.78,after_hours,1
T23591,2024-07-03 03:29:00,A0058,A0161,1515.35,after_hours,1
T22590,2024-07-03 04:43:00,A0141,A0318,2695.61,after_hours,1
T23277,2024-07-03 05:14:00,A0413,A0404,4459.23,after_hours,1
T3518,2024-07-03 06:13:00,A0005,A0273,2891.64,normal,0
T25515,2024-07-03 07:08:00,A0288,A0204,9833.49,structuring,1
T17755,2024-07-03 09:06:00,A0401,A0162,371.75,normal,0
T9138,2024-07-03 09:28:00,A0239,A0147,3395.54,normal,0
T18469,2024-07-03 09:29:00,A0261,A0091,8498.27,normal,0
T14218,2024-07-03 09:30:00,A0166,A0455,9502.54,normal,0
T25211,2024-07-03 09:36:00,A0457,A0494,9971.76,structuring,1
T11441,2024-07-03 09:51:00,A0148,A0141,3992.87,normal,0
T16559,2024-07-03 09:51:00,A0406,A0456,972.73,normal,0
T14896,2024-07-03 09:58:00,A0020,A0258,5261.1,normal,0
T18474,2024-07-03 10:05:00,A0406,A0286,8300.07,normal,0
T10566,2024-07-03 10:06:00,A0094,A0244,9216.15,normal,0
T1995,2024-07-03 10:07:00,A0147,A0232,385.29,normal,0
T16428,2024-07-03 10:07:00,A0396,A0230,4319.75,normal,0
T16044,2024-07-03 10:51:00,A0281,A0089,6622.52,normal,0
T17441,2024-07-03 10:53:00,A0379,A0310,2953.56,normal,0
T22395,2024-07-03 10:56:00,A0358,A0358,8422.17,self_loop,1
T20448,2024-07-03 11:04:00,A0389,A0360,7405.96,circular_flow,1
T20449,2024-07-03 11:04:00,A0360,A0309,7305.96,circular_flow,1
T20450,2024-07-03 11:04:00,A0309,A0389,7205.96,circular_flow,1
T15732,2024-07-03 11:38:00,A0233,A0054,467.36,normal,0
T18753,2024-07-03 11:43:00,A0177,A0105,2158.19,normal,0
T12055,2024-07-03 11:46:00,A0456,A0398,898.79,normal,0
T6366,2024-07-03 11:48:00,A0016,A0471,505.11,normal,0
T24564,2024-07-03 11:50:00,A0491,A0200,9677.24,structuring,1
T316,2024-07-03 12:03:00,A0072,A0369,5510.81,normal,0
T17609,2024-07-03 12:03:00,A0252,A0433,4426.95,normal,0
T10684,2024-07-03 12:05:00,A0082,A0092,9421.18,normal,0
T16581,2024-07-03 12:06:00,A0007,A0203,4719.95,normal,0
T22449,2024-07-03 12:10:00,A0347,A0347,4646.47,self_loop,1
T21632,2024-07-03 12:21:00,A0080,A0080,4363.3,self_loop,1
T24488,2024-07-03 12:24:00,A0113,A0201,9291.71,structuring,1
T21232,2024-07-03 12:31:00,A0367,A0367,3628.54,self_loop,1
T8861,2024-07-03 12:47:00,A0060,A0462,3025.39,normal,0
T12595,2024-07-03 12:50:00,A0405,A0252,5405.61,normal,0
T14582,2024-07-03 12:53:00,A0385,A0224,2327.2,normal,0
T13996,2024-07-03 13:02:00,A0012,A0358,8526.8,normal,0
T2718,2024-07-03 13:08:00,A0111,A0038,1733.24,normal,0
T1501,2024-07-03 13:09:00,A0314,A0349,4447.39,normal,0
T9228,2024-07-03 13:17:00,A0029,A0217,5746.55,normal,0
T19476,2024-07-03 13:17:00,A0477,A0117,4620.56,normal,0
T9683,2024-07-03 13:19:00,A0110,A0395,4325.05,normal,0
T15858,2024-07-03 13:25:00,A0140,A0435,8745.75,normal,0
T18333,2024-07-03 13:31:00,A0155,A0298,1632.56,normal,0
T9784,2024-07-03 13:31:00,A0306,A0229,3359.53,normal,0
T5889,2024-07-03 13:54:00,A0483,A0341,5468.2,normal,0
T11169,2024-07-03 13:57:00,A0416,A0485,729.75,normal,0
T8403,2024-07-03 14:04:00,A0190,A0034,2202.29,normal,0
T8588,2024-07-03 14:10:00,A0242,A0373,4866.97,normal,0
T24125,2024-07-03 14:19:00,A0259,A0338,9708.06,structuring,1
T3533,2024-07-03 14:24:00,A0002,A0030,6496.66,normal,0
T935,2024-07-03 14:28:00,A0051,A0474,2218.75,normal,0
T17460,2024-07-03 14:40:00,A0442,A0417,865.9,normal,0
T22223,2024-07-03 14:44:00,A0143,A0143,5384.65,self_loop,1
T21877,2024-07-03 14:49:00,A0143,A0143,5414.57,self_loop,1
T8739,2024-07-03 14:50:00,A0455,A0340,148.45,normal,0
T24653,2024-07-03 14:51:00,A0143,A0232,9952.15,structuring,1
T21551,2024-07-03 14:53:00,A0115,A0115,4068.52,self_loop,1
T17246,2024-07-03 14:55:00,A0473,A0280,9988.06,normal,0
T18424,2024-07-03 14:55:00,A0326,A0301,1876.44,normal,0
T8010,2024-07-03 14:59:00,A0360,A0078,6571.86,normal,0
T2790,2024-07-03 15:10:00,A0163,A0213,2408.4,normal,0
T739,2024-07-03 15:12:00,A0241,A0365,6530.73,normal,0
T19081,2024-07-03 15:18:00,A0027,A0180,1151.52,normal,0
T6313,2024-07-03 15:26:00,A0251,A0212,2625.21,normal,0
T22001,2024-07-03 15:30:00,A0115,A0115,7863.74,self_loop,1
T4820,2024-07-03 15:35:00,A0226,A0032,1202.06,normal,0
T6307,2024-07-03 15:35:00,A0318,A0020,7535.45,normal,0
T4569,2024-07-03 15:54:00,A0438,A0247,2010.93,normal,0
T3421,2024-07-03 15:55:00,A0007,A0207,429.08,normal,0
T8470,2024-07-03 15:57:00,A0443,A0215,2287.91,normal,0
T358,2024-07-03 16:11:00,A0090,A0283,1685.34,normal,0
T93,2024-07-03 16:12:00,A0119,A0062,7240.71,normal,0
T11064,2024-07-03 16:14:00,A0438,A0369,3837.17,normal,0
T5514,2024-07-03 16:44:00,A0360,A0180,424.86,normal,0
T3685,2024-07-03 16:56:00,A0123,A0337,3590.67,normal,0
T10937,2024-07-03 17:00:00,A0482,A0003,6921.66,normal,0
T7666,2024-07-03 17:14:00,A0184,A0431,4456.46,normal,0
T2857,2024-07-03 17:21:00,A0478,A0218,7704.37,normal,0
T21969,2024-07-03 17:24:00,A0113,A0113,3261.88,self_loop,1
T22285,2024-07-03 17:45:00,A0280,A0280,7582.1,self_loop,1
T5412,2024-07-03 18:12:00,A0228,A0386,8715.58,normal,0
T1500,2024-07-03 18:52:00,A0063,A0154,4105.12,normal,0
T24144,2024-07-03 19:17:00,A0280,A0271,9969.74,structuring,1
T12546,2024-07-03 20:24:00,A0337,A0297,8959.37,normal,0
T23099,2024-07-04 01:18:00,A0280,A0444,1453.83,after_hours,1
T23323,2024-07-04 02:15:00,A0080,A0177,6149.89,after_hours,1
T23431,2024-07-04 03:18:00,A0280,A0201,5026.51,after_hours,1
T23573,2024-07-04 03:52:00,A0111,A0398,7246.98,after_hours,1
T22731,2024-07-04 04:46:00,A0072,A0409,8000.16,after_hours,1
T15245,2024-07-04 06:55:00,A0139,A0043,4335.66,normal,0
T5179,2024-07-04 06:57:00,A0460,A0367,6930.51,normal,0
T16196,2024-07-04 07:18:00,A0031,A0008,161.06,normal,0
T24361,2024-07-04 08:55:00,A0082,A0362,9009.18,structuring,1
T8377,2024-07-04 09:01:00,A0325,A0274,4435.44,normal,0
T9866,2024-07-04 09:12:00,A0474,A0296,5807.43,normal,0
T16264,2024-07-04 09:14:00,A0317,A0474,5306.65,normal,0
T15492,2024-07-04 09:18:00,A0070,A0184,926.96,normal,0
T7794,2024-07-04 09:28:00,A0120,A0149,9812.02,normal,0
T13894,2024-07-04 09:39:00,A0464,A0301,5300.38,normal,0
T7420,2024-07-04 09:43:00,A0236,A0036,6259.84,normal,0
T24270,2024-07-04 09:44:00,A0195,A0465,9314.72,structuring,1
T16457,2024-07-04 09:45:00,A0265,A0093,8213.06,normal,0
T1701,2024-07-04 09:58:00,A0141,A0383,6919.75,normal,0
T18296,2024-07-04 10:05:00,A0115,A0255,586.4,normal,0
T22121,2024-07-04 10:18:00,A0380,A0380,2476.55,self_loop,1
T462,2024-07-04 10:28:00,A0459,A0339,2723.54,normal,0
T3430,2024-07-04 10:32:00,A0376,A0307,2616.21,normal,0
T6649,2024-07-04 10:49:00,A0373,A0496,9487.13,normal,0
T2142,2024-07-04 10:50:00,A0437,A0412,2596.6,normal,0
T17026,2024-07-04 10:57:00,A0334,A0445,8520.69,normal,0
T15039,2024-07-04 11:12:00,A0354,A0245,7219.86,normal,0
T5567,2024-07-04 11:15:00,A0451,A0430,6461.13,normal,0
T17940,2024-07-04 11:40:00,A0327,A0444,2422.96,normal,0
T5244,2024-07-04 11:51:00,A0466,A0131,7639.24,normal,0
T25186,2024-07-04 11:52:00,A0195,A0437,9368.7,structuring,1
T21470,2024-07-04 11:57:00,A0280,A0280,7321.82,self_loop,1
T11903,2024-07-04 12:00:00,A0475,A0493,358.22,normal,0
T15324,2024-07-04 12:01:00,A0258,A0399,3483.02,normal,0
T1029,2024-07-04 12:13:00,A0301,A0371,4604.48,normal,0
T13866,2024-07-04 12:15:00,A0151,A0004,111.52,normal,0
T17434,2024-07-04 12:19:00,A0214,A0225,1945.23,normal,0
T5576,2024-07-04 12:19:00,A0267,A0270,8784.91,normal,0
T7570,2024-07-04 12:24:00,A0247,A0313,9566.86,normal,0
T11171,2024-07-04 12:25:00,A0219,A0333,3737.66,normal,0
T2507,2024-07-04 12:48:00,A0478,A0346,4312.41,normal,0
T6962,2024-07-04 12:51:00,A0076,A0093,1536.74,normal,0
T5065,2024-07-04 12:55:00,A0327,A0423,8491.24,normal,0
T6192,2024-07-04 13:11:00,A0278,A0082,5241.98,normal,0
T10624,2024-07-04 13:14:00,A0120,A0290,3799.06,normal,0
T13800,2024-07-04 13:35:00,A0141,A0471,9184.76,normal,0
T333,2024-07-04 13:39:00,A0284,A0482,3816.73,normal,0
T10038,2024-07-04 13:41:00,A0495,A0380,3018.06,normal,0
T5779,2024-07-04 13:51:00,A0123,A0186,1902.98,normal,0
T4280,2024-07-04 13:59:00,A0171,A0350,7681.69,normal,0
T21885,2024-07-04 14:03:00,A0112,A0112,3339.82,self_loop,1
T8254,2024-07-04 14:04:00,A0087,A0332,8744.56,normal,0
T25072,2024-07-04 14:06:00,A0195,A0291,9572.4,structuring,1
T7431,2024-07-04 14:06:00,A0392,A0394,8709.57,normal,0
T21101,2024-07-04 14:35:00,A0309,A0309,6005.69,self_loop,1
T25448,2024-07-04 14:37:00,A0048,A0139,9589.34,structuring,1
T11466,2024-07-04 14:47:00,A0173,A0040,3230.96,normal,0
T3282,2024-07-04 14:48:00,A0208,A0149,2664.86,normal,0
T6546,2024-07-04 14:50:00,A0439,A0079,2804.67,normal,0
T10283,2024-07-04 15:03:00,A0463,A0425,4572.41,normal,0
T18167,2024-07-04 15:09:00,A0405,A0243,2412.19,normal,0
T6843,2024-07-04 15:12:00,A0334,A0238,9066.27,normal,0
T6126,2024-07-04 15:30:00,A0432,A0407,3909.52,normal,0
T12567,2024-07-04 15:47:00,A0446,A0494,1761.14,normal,0
T25097,2024-07-04 15:58:00,A0288,A0143,9376.37,structuring,1
T5657,2024-07-04 15:58:00,A0435,A0499,2287.32,normal,0
T18453,2024-07-04 16:02:00,A0457,A0293,2835.52,normal,0
T10437,2024-07-04 16:07:00,A0268,A0382,9757.99,normal,0
T2090,2024-07-04 16:14:00,A0224,A0143,8722.99,normal,0
T13120,2024-07-04 16:17:00,A0315,A0425,7157.55,normal,0
T1435,2024-07-04 16:22:00,A0487,A0495,5351.93,normal,0
T1296,2024-07-04 16:25:00,A0183,A0004,6193.75,normal,0
T6555,2024-07-04 16:28:00,A0285,A0397,6559.55,normal,0
T3731,2024-07-04 16:29:00,A0216,A0311,4778.85,normal,0
T16977,2024-07-04 16:35:00,A0323,A0294,7421.26,normal,0
T726,2024-07-04 16:45:00,A0444,A0306,5362.45,normal,0
T6780,2024-07-04 16:54:00,A0147,A0245,8339.82,normal,0
T9845,2024-07-04 16:57:00,A0378,A0429,9204.19,normal,0
T21928,2024-07-04 17:06:00,A0358,A0358,7780.16,self_loop,1
T13267,2024-07-04 17:07:00,A0151,A0055,4309.44,normal,0
T22332,2024-07-04 17:10:00,A0017,A0017,7248.56,self_loop,1
T15794,2024-07-04 17:14:00,A0232,A0058,5010.13,normal,0
T3086,2024-07-04 17:19:00,A0088,A0305,559.93,normal,0
T4205,2024-07-04 17:20:00,A0309,A0124,4664.84,normal,0
T5124,2024-07-04 17:25:00,A0046,A0216,9410.08,normal,0
T5317,2024-07-04 17:32:00,A0172,A0213,9843.14,normal,0
T1419,2024-07-04 17:34:00,A0325,A0324,7798.14,normal,0
T7679,2024-07-04 17:36:00,A0080,A0411,8854.41,normal,0
T5844,2024-07-04 17:39:00,A0418,A0485,7431.97,normal,0
T18331,2024-07-04 17:46:00,A0278,A0215,8035.78,normal,0
T10306,2024-07-04 18:20:00,A0249,A0464,680.54,normal,0
T19283,2024-07-04 19:19:00,A0186,A0228,6818.63,normal,0
T684,2024-07-04 19:34:00,A0021,A0249,7095.6,normal,0
T16015,2024-07-04 20:21:00,A0126,A0035,5136.31,normal,0
T23767,2024-07-05 02:42:00,A0126,A0092,3507.87,after_hours,1
T23657,2024-07-05 03:06:00,A0491,A0052,3341.76,after_hours,1
T24004,2024-07-05 04:52:00,A0328,A0059,8432.9,after_hours,1
T4690,2024-07-05 06:38:00,A0191,A0474,4088.84,normal,0
T122,2024-07-05 06:54:00,A0234,A0478,3285.6,normal,0
T13851,2024-07-05 07:43:00,A0030,A0359,5380.95,normal,0
T4046,2024-07-05 08:12:00,A0370,A0204,648.48,normal,0
T1143,2024-07-05 08:15:00,A0024,A0391,6198.68,normal,0
T25170,2024-07-05 08:17:00,A0053,A0268,9389.58,structuring,1
T22482,2024-07-05 08:37:00,A0004,A0004,1427.34,self_loop,1
T14324,2024-07-05 08:57:00,A0332,A0001,952.33,normal,0
T18064,2024-07-05 09:05:00,A0126,A0430,7407.4,normal,0
T15047,2024-07-05 09:11:00,A0113,A0098,4339.35,normal,0
T18502,2024-07-05 09:21:00,A0059,A0125,3470.83,normal,0
T18446,2024-07-05 09:33:00,A0153,A0265,7828.51,normal,0
T13526,2024-07-05 09:40:00,A0354,A0156,1652.31,normal,0
T4368,2024-07-05 09:40:00,A0447,A0448,3586.22,normal,0
T21741,2024-07-05 09:47:00,A0288,A0288,4551.63,self_loop,1
T4335,2024-07-05 09:49:00,A0436,A0188,1019.87,normal,0
T21989,2024-07-05 09:55:00,A0413,A0413,4442.79,self_loop,1
T10733,2024-07-05 10:00:00,A0253,A0381,5358.4,normal,0
T20776,2024-07-05 10:04:00,A0302,A0111,9151.03,circular_flow,1
T20777,2024-07-05 10:04:00,A0111,A0017,9051.03,circular_flow,1
T20775,2024-07-05 10:04:00,A0017,A0302,9251.03,circular_flow,1
T9049,2024-07-05 10:06:00,A0424,A0417,7432.11,normal,0
T1270,2024-07-05 10:08:00,A0420,A0023,2447.29,normal,0
T21502,2024-07-05 10:22:00,A0014,A0014,3950.88,self_loop,1
T24261,2024-07-05 10:57:00,A0017,A0432,9238.22,structuring,1
T15154,2024-07-05 11:01:00,A0292,A0282,2177.16,normal,0
T11868,2024-07-05 11:07:00,A0074,A0255,4624.97,normal,0
T9437,2024-07-05 11:17:00,A0300,A0494,6996.23,normal,0
T1370,2024-07-05 11:17:00,A0006,A0388,9105.9,normal,0
T7653,2024-07-05 11:26:00,A0137,A0272,7566.34,normal,0
T7927,2024-07-05 11:27:00,A0365,A0273,2037.42,normal,0
T17718,2024-07-05 11:27:00,A0245,A0455,9431.35,normal,0
T24992,2024-07-05 11:28:00,A0017,A0124,9498.08,structuring,1
T14118,2024-07-05 11:29:00,A0366,A0052,4833.36,normal,0
T19480,2024-07-05 11:33:00,A0165,A0220,6667.13,normal,0
T25371,2024-07-05 11:49:00,A0017,A0053,9705.05,structuring,1
T17062,2024-07-05 11:51:00,A0344,A0040,5172.96,normal,0
